1	9	1
1	25	1
1	41	1
1	77	1
1	93	1
1	95	1
2	34	1
3	41	1
4	5	1
4	53	1
4	54	1
4	22	1
4	14	1
4	41	1
4	28	1
4	29	1
4	65	1
4	64	1
4	88	1
4	95	1
5	53	1
5	25	1
5	28	1
5	95	1
6	34	1
6	35	1
6	91	1
6	18	1
6	28	1
6	29	1
7	22	1
7	23	1
8	32	1
8	25	1
8	41	1
8	65	1
8	84	1
9	41	1
9	90	1
10	53	1
11	9	1
11	11	1
11	25	1
11	28	1
11	81	1
11	84	1
11	88	1
11	92	1
11	94	1
12	9	1
12	11	1
12	25	1
12	28	1
12	61	1
12	65	1
12	75	1
12	81	1
12	84	1
12	88	1
12	92	1
12	93	1
12	94	1
12	95	1
13	41	1
13	42	1
14	9	1
14	56	1
14	65	1
14	84	1
14	95	1
15	9	1
15	56	1
15	94	1
15	95	1
16	9	1
16	53	1
16	54	1
16	82	1
16	88	1
16	93	1
17	11	1
17	53	1
17	54	1
17	28	1
17	29	1
17	61	1
17	1	1
17	89	1
17	93	1
17	95	1
18	4	1
18	8	1
18	11	1
18	18	1
18	38	1
18	44	1
18	57	1
19	25	1
20	41	1
20	40	1
21	6	1
21	95	1
22	2	1
22	53	1
22	41	1
22	42	1
22	43	1
22	80	1
23	53	1
24	11	1
24	53	1
24	25	1
24	13	1
24	14	1
24	41	1
24	50	1
24	77	1
24	95	1
25	9	1
25	11	1
25	25	1
25	56	1
25	63	1
25	65	1
25	76	1
25	80	1
25	84	1
25	89	1
25	93	1
25	94	1
25	95	1
26	11	1
26	25	1
26	63	1
26	65	1
26	84	1
27	9	1
27	11	1
27	63	1
28	6	1
28	8	1
28	53	1
28	25	1
28	13	1
28	14	1
28	41	1
28	44	1
28	28	1
28	77	1
28	88	1
28	95	1
29	41	1
30	4	1
30	86	1
30	95	1
31	9	1
31	53	1
31	22	1
31	77	1
31	80	1
31	92	1
31	95	1
32	41	1
33	9	1
33	53	1
33	54	1
33	41	1
33	58	1
33	61	1
33	62	1
33	74	1
33	82	1
33	92	1
33	93	1
33	94	1
34	2	1
34	73	1
34	4	1
