1	137	1
2	108	1
3	108	1
4	108	1
5	122	1
6	94	1
6	108	1
6	137	1
7	94	1
7	108	1
7	137	1
8	94	1
8	108	1
8	137	1
9	94	1
10	94	1
11	129	1
11	8	1
12	122	1
12	129	1
12	8	1
13	122	1
13	129	1
14	122	1
15	33	1
16	122	1
16	8	1
17	53	1
17	108	1
17	113	1
17	122	1
17	94	1
18	53	1
18	108	1
18	113	1
18	122	1
18	94	1
19	53	1
19	108	1
19	113	1
19	122	1
19	94	1
20	53	1
20	108	1
20	113	1
20	122	1
20	94	1
21	53	1
21	108	1
21	113	1
21	122	1
21	94	1
22	53	1
22	108	1
22	113	1
22	122	1
22	94	1
23	53	1
23	108	1
23	113	1
23	122	1
23	94	1
24	53	1
24	108	1
24	113	1
24	122	1
24	94	1
25	53	1
25	108	1
25	113	1
25	122	1
25	94	1
26	53	1
26	108	1
26	113	1
26	122	1
26	94	1
27	53	1
27	108	1
27	113	1
27	122	1
27	94	1
28	53	1
28	108	1
28	113	1
28	122	1
28	94	1
29	53	1
29	108	1
29	113	1
29	122	1
29	94	1
30	53	1
30	108	1
30	113	1
30	122	1
30	94	1
31	53	1
31	108	1
31	113	1
31	122	1
31	94	1
32	53	1
32	108	1
32	113	1
32	122	1
32	94	1
33	33	1
34	33	1
35	63	1
36	63	1
37	122	1
37	108	1
38	53	1
38	108	1
38	113	1
38	122	1
38	94	1
39	33	1
40	33	1
41	33	1
42	108	1
42	114	1
43	122	1
43	8	1
44	122	1
44	129	1
44	8	1
45	122	1
45	129	1
45	8	1
46	8	1
47	122	1
47	129	1
47	8	1
48	122	1
48	129	1
48	8	1
49	114	1
50	108	1
50	114	1
51	108	1
51	114	1
52	108	1
52	114	1
53	108	1
53	114	1
54	114	1
55	108	1
55	114	1
56	108	1
56	114	1
57	94	1
58	94	1
59	94	1
60	94	1
61	94	1
62	94	1
63	94	1
64	94	1
65	94	1
66	94	1
67	94	1
68	94	1
69	108	1
70	108	1
70	114	1
71	114	1
72	33	1
73	33	1
74	33	1
75	33	1
76	33	1
77	33	1
78	94	1
79	108	1
80	108	1
81	108	1
82	108	1
83	108	1
84	108	1
85	108	1
86	108	1
87	108	1
88	57	1
89	94	1
89	3	1
90	136	1
90	137	1
91	63	1
92	33	1
93	108	1
93	114	1
94	114	1
95	108	1
95	114	1
96	108	1
96	114	1
97	57	1
98	57	1
99	57	1
100	57	1
101	113	1
102	113	1
103	101	1
104	101	1
105	101	1
106	101	1
107	101	1
108	101	1
109	94	1
110	113	1
111	113	1
112	89	1
113	89	1
114	94	1
114	3	1
115	114	1
116	20	1
117	122	1
118	108	1
118	20	1
118	78	1
119	108	1
119	20	1
119	78	1
120	33	1
121	94	1
121	57	1
122	94	1
122	57	1
123	94	1
124	94	1
125	122	1
126	122	1
127	122	1
128	122	1
129	94	1
130	94	1
131	94	1
132	122	1
133	94	1
134	122	1
134	129	1
134	8	1
135	53	1
135	108	1
135	113	1
135	122	1
135	94	1
136	53	1
136	108	1
136	113	1
136	122	1
136	94	1
137	53	1
137	108	1
137	113	1
137	122	1
137	94	1
138	53	1
138	108	1
138	113	1
138	122	1
138	94	1
139	53	1
139	108	1
139	113	1
139	122	1
139	94	1
140	78	1
140	108	1
140	20	1
140	57	1
140	94	1
140	68	1
141	78	1
141	108	1
141	20	1
141	57	1
141	94	1
141	68	1
142	78	1
142	108	1
142	20	1
142	57	1
142	94	1
142	68	1
143	78	1
143	108	1
143	20	1
143	57	1
143	94	1
143	68	1
144	78	1
144	108	1
144	20	1
144	57	1
144	94	1
144	68	1
145	78	1
145	108	1
145	20	1
145	57	1
145	94	1
145	68	1
146	78	1
146	108	1
146	20	1
146	57	1
146	94	1
146	68	1
147	94	1
148	108	1
149	94	1
149	108	1
149	137	1
150	94	1
150	108	1
150	137	1
151	94	1
152	94	1
153	113	1
154	113	1
155	94	1
155	33	1
156	94	1
156	33	1
157	94	1
157	33	1
158	94	1
158	33	1
159	94	1
159	33	1
160	33	1
160	94	1
161	94	1
162	94	1
162	33	1
163	94	1
163	33	1
164	94	1
165	94	1
165	3	1
166	94	1
167	94	1
168	94	1
169	113	1
169	108	1
170	113	1
170	108	1
171	108	1
171	113	1
172	9	1
172	64	1
173	108	1
173	94	1
174	108	1
174	114	1
175	108	1
176	108	1
177	108	1
177	114	1
178	114	1
179	108	1
179	114	1
180	108	1
180	114	1
181	114	1
182	108	1
182	119	1
182	94	1
183	113	1
183	108	1
184	94	1
185	33	1
186	94	1
187	94	1
188	94	1
189	94	1
189	57	1
190	94	1
191	94	1
191	57	1
192	94	1
192	57	1
193	57	1
194	94	1
194	57	1
195	108	1
195	119	1
195	94	1
196	134	1
196	139	1
197	108	1
197	119	1
197	94	1
198	108	1
198	119	1
198	94	1
199	108	1
199	119	1
199	94	1
200	108	1
200	119	1
200	94	1
201	108	1
201	119	1
201	94	1
202	108	1
202	119	1
202	94	1
203	108	1
203	119	1
203	94	1
204	108	1
204	119	1
204	94	1
205	108	1
205	119	1
205	94	1
206	94	1
207	94	1
208	108	1
208	119	1
208	94	1
209	94	1
210	94	1
211	94	1
212	122	1
212	128	1
212	120	1
213	108	1
213	119	1
213	94	1
214	94	1
215	57	1
216	108	1
216	114	1
217	94	1
218	108	1
218	114	1
219	114	1
220	108	1
220	114	1
221	108	1
221	114	1
222	122	1
222	129	1
222	8	1
223	122	1
224	122	1
225	27	1
225	24	1
226	108	1
226	114	1
227	27	1
227	24	1
228	27	1
228	24	1
229	122	1
230	108	1
230	119	1
230	94	1
231	113	1
231	108	1
232	94	1
233	94	1
234	94	1
235	108	1
235	114	1
236	114	1
237	114	1
238	114	1
239	113	1
239	108	1
240	113	1
240	108	1
241	101	1
242	63	1
243	57	1
244	139	1
244	134	1
245	108	1
245	114	1
246	57	1
247	136	1
247	137	1
247	139	1
247	134	1
248	94	1
249	8	1
250	94	1
251	108	1
252	122	1
253	94	1
253	33	1
254	94	1
254	33	1
255	94	1
255	33	1
256	94	1
256	33	1
257	114	1
258	20	1
259	20	1
260	136	1
260	137	1
261	114	1
262	63	1
263	114	1
264	114	1
265	108	1
265	114	1
266	94	1
267	94	1
268	108	1
268	114	1
269	108	1
269	114	1
270	101	1
270	102	1
270	3	1
270	108	1
270	94	1
271	108	1
271	114	1
272	108	1
272	114	1
273	108	1
274	108	1
274	114	1
275	108	1
275	114	1
276	108	1
276	113	1
276	53	1
276	54	1
276	55	1
276	57	1
276	94	1
277	108	1
277	114	1
278	108	1
278	113	1
278	53	1
278	54	1
278	55	1
278	57	1
278	94	1
279	108	1
279	113	1
279	53	1
279	54	1
279	55	1
279	57	1
279	94	1
280	108	1
280	114	1
281	114	1
282	108	1
282	113	1
282	53	1
282	54	1
282	55	1
282	57	1
282	94	1
283	108	1
283	114	1
284	108	1
284	114	1
285	20	1
286	114	1
287	108	1
